fid,rgi_id,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,surge_type,term_type,glac_name,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m
"1298",RGI2000-v7.0-G-01-01298,"01",01-02,G207355E60804N,"395734","624",2010-09-12T00:00:00,-152.64469875667,60.806184,"5",3.7055800428213,"0","0","0","9",Aho Glacier,"1",-152.655668045173,60.8204132084186,565.94495,1584.7916,1361.0952,1296.2662,15.878828,335.216913223267,"8",COPDEM30,"3379"
"1299",RGI2000-v7.0-G-01-01299,"01",01-02,G207378E60811N,"395763","624",2010-09-12T00:00:00,-152.622340194954,60.8129115,"5",2.00704560198909,"0","0","0","9",,"1",-152.609516595767,60.8233112374513,720.51556,1513.5546,1239.883,1212.3221,16.19852,13.393976,"1",COPDEM30,"2606"
"1303",RGI2000-v7.0-G-01-01303,"01",01-02,G207395E60779N,"395792","624",2010-09-12T00:00:00,-152.587572858247,60.799043,"5",6.42055255022559,"0","0","3","9",,"1",-152.56309556668,60.8217556523044,100.839,1589.2678,1141.2529,1031.9784,19.907084,19.536757,"1",COPDEM30,"6511"
"1308",RGI2000-v7.0-G-01-01308,"01",01-02,G207413E60775N,"395855","624",2010-09-12T00:00:00,-152.555322,60.7879425,"5",6.58135534942778,"0","0","0","9",,"1",-152.539629133208,60.8089056375589,199.79982,1847.3815,1208.763,1148.4995,14.746675,70.83779,"3",COPDEM30,"7395"
"1310",RGI2000-v7.0-G-01-01310,"01",01-02,G207506E60758N,"396022","624",2010-09-12T00:00:00,-152.511405730514,60.7590265,"5",2.2460464710179,"0","0","0","9",,"1",-152.503231813442,60.7689198825908,538.4614,1461.6842,1053.8917,1020.76025,22.95559,0.4088648,"1",COPDEM30,"2513"
"1311",RGI2000-v7.0-G-01-01311,"01",01-02,G207478E60756N,"395967","624",2010-09-12T00:00:00,-152.52793255984,60.7560315,"5",2.19631404518152,"0","0","0","9",,"1",-152.518165935606,60.7677028372569,521.8494,1505.7592,1215.2738,1174.6007,17.860508,350.607723236084,"1",COPDEM30,"2710"
"1313",RGI2000-v7.0-G-01-01313,"01",01-02,G207502E60736N,"396050","624",2010-09-12T00:00:00,-152.477571525984,60.744652,"5",6.47911136400741,"0","0","0","9",,"1",-152.458393328938,60.7632691909501,417.632,1446.7032,1046.9009,1026.5841,14.643867,45.61044,"2",COPDEM30,"5815"
"1328",RGI2000-v7.0-G-01-01328,"01",01-02,G207467E60727N,"395945","624",2010-09-12T00:00:00,-152.533635497204,60.7278025,"5",2.66646134054413,"0","0","0","9",,"1",-152.532969721711,60.7202477561927,952.13635,1636.8665,1355.7325,1343.8292,17.240492,165.63216,"5",COPDEM30,"2349"
"1334",RGI2000-v7.0-G-01-01334,"01",01-02,G207363E60652N,"395672","624",2010-09-12T00:00:00,-152.657295559379,60.7003415,"5",132.44631153716,"0","0","0","9",Double Glacier,"1",-152.424953560714,60.6894973515115,73.306755,1952.2089,1278.5625,1233.0033,7.731624,119.26671,"4",COPDEM90,"26986"
"1335",RGI2000-v7.0-G-01-01335,"01",01-02,G207363E60652N,"395672","624",2010-09-12T00:00:00,-152.68702998436,60.650243,"5",71.7222152769568,"0","0","0","9",Double Glacier,"1",-152.499517246876,60.6480444310343,320.35565,1694.4539,1148.1873,1103.8848,7.884047,50.803345,"2",COPDEM90,"19373"
"1345",RGI2000-v7.0-G-01-01345,"01",01-02,G207423E60642N,"395859","624",2010-09-12T00:00:00,-152.575211864747,60.642816,"5",2.79407868223303,"0","0","0","9",,"1",-152.547071356153,60.6435001786867,694.3062,1485.2328,1259.0889,1228.1194,15.787442,44.66488,"2",COPDEM30,"2921"
"1358",RGI2000-v7.0-G-01-01358,"01",01-02,G207504E60538N,"396028","624",2010-09-12T00:00:00,-152.495043209169,60.5495205,"5",7.52554471881617,"0","0","0","9",,"1",-152.473312753295,60.5728473061231,555.75287,1222.0659,871.87036,867.77246,8.2308445,2.9633932,"1",COPDEM30,"6029"
"1366",RGI2000-v7.0-G-01-01366,"01",01-02,G207441E60566N,"395905","624",2010-09-12T00:00:00,-152.567743690058,60.558448,"5",2.28638583510064,"0","0","0","9",,"1",-152.578654033803,60.5607794286432,505.5611,1408.1881,859.0928,884.3328,21.115963,259.649742126465,"7",COPDEM30,"2718"
"1372",RGI2000-v7.0-G-01-01372,"01",01-02,G207421E60497N,"395857","624",2010-09-12T00:00:00,-152.579529118421,60.496357,"5",2.30553812938748,"0","0","0","9",,"1",-152.568198048633,60.5044556123727,654.8542,1331.7954,1041.2009,1038.6321,14.37677,354.483172416687,"1",COPDEM30,"3273"
"1386",RGI2000-v7.0-G-01-01386,"01",01-02,G207305E60480N,"395681","624",2010-09-12T00:00:00,-152.66776499784,60.469355,"5",9.69712864454321,"0","0","0","9",,"1",-152.627391178422,60.4463114921889,351.27533,3105.9973,1260.6836,1411.7827,19.884956,104.7542,"3",COPDEM30,"9180"
"1388",RGI2000-v7.0-G-01-01388,"01",01-02,G207272E60451N,"395644","624",2010-09-12T00:00:00,-152.703458554281,60.4568435,"5",5.89718902118217,"0","0","0","9",,"1",-152.729847143646,60.4324912101227,682.24646,3009.0476,1378.0094,1484.6996,20.65839,162.55048,"5",COPDEM30,"6118"
"1396",RGI2000-v7.0-G-01-01396,"01",01-02,G207211E60465N,"395580","624",2010-09-12T00:00:00,-152.789391549618,60.4610485,"5",5.48251809047702,"0","0","3","9",,"1",-152.831976500911,60.4374850434601,594.0381,3029.1453,1783.2399,1764.1893,23.600252,223.274490356445,"6",COPDEM30,"7267"
"1398",RGI2000-v7.0-G-01-01398,"01",01-02,G207182E60483N,"395555","624",2010-09-12T00:00:00,-152.820031462846,60.476231,"5",2.41307224872204,"0","0","0","9",,"1",-152.838983609359,60.4660794087774,1199.1553,2663.315,1636.3157,1725.7683,19.232384,253.352935791016,"7",COPDEM30,"4112"
"1399",RGI2000-v7.0-G-01-01399,"01",01-02,G207133E60478N,"395535","624",2010-09-12T00:00:00,-152.840363478602,60.481161,"5",2.66383755812228,"0","0","0","9",,"1",-152.868560904086,60.4807495138311,1141.3013,2744.3188,1571.5603,1628.1239,16.499996,265.108695983887,"7",COPDEM30,"5133"
"1409",RGI2000-v7.0-G-01-01409,"01",01-02,G207168E60508N,"395531","624",2010-09-12T00:00:00,-152.837566932619,60.5143515,"5",17.9564342368898,"0","0","0","9",,"1",-152.828832296382,60.5404051148609,493.98502,2707.2358,1178.9268,1254.6416,15.386819,323.614646911621,"8",COPDEM90,"8635"
"1414",RGI2000-v7.0-G-01-01414,"01",01-02,G207239E60498N,"395605","624",2010-09-12T00:00:00,-152.759986009211,60.5310275,"5",12.5646923307287,"0","0","0","9",,"1",-152.729091563422,60.5680359575282,282.12158,2593.9126,513.5205,837.7261,13.834465,356.086158752441,"1",COPDEM30,"9739"
"1416",RGI2000-v7.0-G-01-01416,"01",01-02,G207283E60510N,"395652","624",2010-09-12T00:00:00,-152.707182476584,60.518333,"5",5.50298984930257,"0","0","0","9",,"1",-152.707405413969,60.5453865789075,418.48456,2759.1743,1311.9678,1346.8152,19.097736,24.55688,"2",COPDEM30,"7032"
"1417",RGI2000-v7.0-G-01-01417,"01",01-02,G207304E60507N,"395699","624",2010-09-12T00:00:00,-152.682060381456,60.5132765,"5",9.00551912928656,"0","0","0","9",,"1",-152.661458941175,60.5360833435846,459.98004,2779.43,1055.072,1104.6256,17.128315,23.171934,"2",COPDEM30,"7159"
"1424",RGI2000-v7.0-G-01-01424,"01",01-02,G207344E60496N,"395704","624",2010-09-12T00:00:00,-152.651222152672,60.491747,"5",5.84680994582952,"0","0","3","9",,"1",-152.612783169116,60.4774405355964,431.81522,3010.0698,1272.5621,1291.832,15.719026,89.387924,"3",COPDEM30,"8688"
"1437",RGI2000-v7.0-G-01-01437,"01",01-02,G207305E60605N,"395677","624",2010-09-12T00:00:00,-152.686977160177,60.6083405,"5",3.91460681237802,"0","0","0","9",,"1",-152.720947209369,60.5937938146602,793.1609,1554.2078,1266.6721,1250.123,11.9649725,189.294052124023,"5",COPDEM30,"4252"
"1443",RGI2000-v7.0-G-01-01443,"01",01-02,G207178E60587N,"395546","624",2010-09-12T00:00:00,-152.805595730769,60.607322,"5",10.6267613757866,"0","0","3","9",,"1",-152.866648213944,60.578391877417,553.1132,1763.4979,1417.1072,1341.6796,10.751373,231.563018798828,"6",COPDEM30,"7799"
"1447",RGI2000-v7.0-G-01-01447,"01",01-02,G207159E60620N,"395510","624",2010-09-12T00:00:00,-152.84068358781,60.6173415,"5",3.01575178770058,"0","0","0","9",,"1",-152.854045807906,60.6027899617912,965.561,1771.2361,1384.0111,1379.4702,15.381549,210.860107421875,"6",COPDEM30,"3699"
"1451",RGI2000-v7.0-G-01-01451,"01",01-02,G207131E60623N,"395491","624",2010-09-12T00:00:00,-152.870471311339,60.631255,"5",4.79616448261733,"0","0","0","9",,"1",-152.891163587288,60.615893662732,927.10175,1983.6918,1447.7179,1414.4615,17.605293,234.185356140137,"6",COPDEM30,"4321"
"1456",RGI2000-v7.0-G-01-01456,"01",01-02,G207092E60653N,"395466","624",2010-09-12T00:00:00,-152.874158782016,60.657135,"5",22.0572046690427,"0","0","0","9",,"1",-152.988728628501,60.6165280000258,550.64813,1994.6533,1460.5226,1386.4465,11.2149105,294.405479431152,"8",COPDEM90,"12306"
"1466",RGI2000-v7.0-G-01-01466,"01",01-02,G206915E60769N,"395077","624",2010-09-12T00:00:00,-153.097851200434,60.7701905,"5",9.13266090683003,"0","0","0","9",,"1",-153.071137345776,60.751468616255,829.77814,1865.3444,1398.1538,1381.2395,15.917317,203.097564697266,"6",COPDEM30,"5149"
"1475",RGI2000-v7.0-G-01-01475,"01",01-02,G206866E60780N,"395038","624",2010-09-12T00:00:00,-153.138311735495,60.7763,"5",2.04380149869236,"0","0","0","9",,"1",-153.141997397022,60.7649414379427,1086.0536,1737.0294,1446.4364,1438.8374,18.295439,229.885269165039,"6",COPDEM30,"2680"
"1487",RGI2000-v7.0-G-01-01487,"01",01-02,G206700E60784N,"394640","624",2010-09-12T00:00:00,-153.313385241175,60.7979395,"5",12.5314419250151,"0","0","0","9",,"1",-153.252846518158,60.7643625852631,610.0393,2072.356,1467.915,1461.7021,16.543417,106.12613,"3",COPDEM30,"9060"
"1495",RGI2000-v7.0-G-01-01495,"01",01-02,G206602E60817N,"394428","624",2010-09-12T00:00:00,-153.413427075887,60.874868,"5",51.6916446870001,"0","0","0","9",Neacola Glacier,"1",-153.403909240614,60.9373685131727,584.6953,1981.0232,1240.2557,1247.9714,13.614476,339.485357284546,"1",COPDEM90,"16079"
"1528",RGI2000-v7.0-G-01-01528,"01",01-02,G206786E60967N,"394857","624",2010-09-12T00:00:00,-153.22507600823,60.977946,"5",4.18467459448181,"0","0","0","9",,"1",-153.214994068755,60.9977348205722,932.7875,1799.4122,1434.7106,1412.4172,16.286997,346.178812026978,"1",COPDEM30,"4616"
"1530",RGI2000-v7.0-G-01-01530,"01",01-02,G206815E60984N,"394939","624",2010-09-12T00:00:00,-153.184227145885,60.9854765,"5",2.12677209944549,"0","0","0","9",,"1",-153.201242849469,60.9966819283011,1034.7068,1925.524,1404.6904,1430.5076,18.450403,326.694385528564,"8",COPDEM30,"3028"
"1546",RGI2000-v7.0-G-01-01546,"01",01-02,G206727E60901N,"394706","624",2010-09-12T00:00:00,-153.295868883455,60.9292805,"5",16.5294812445948,"0","0","0","9",,"1",-153.281152193162,60.9646928243778,779.9961,2092.0298,1475.5914,1430.176,16.1827,340.840360641479,"1",COPDEM90,"8561"
"1564",RGI2000-v7.0-G-01-01564,"01",01-02,G206949E60912N,"395032","624",2010-09-12T00:00:00,-153.004407950591,60.949711,"5",43.0145245323814,"0","0","3","9",,"1",-153.112382462571,60.9874152361058,576.34515,2128.4534,1462.5228,1415.1775,15.931589,331.37186050415,"8",COPDEM90,"11408"
"1568",RGI2000-v7.0-G-01-01568,"01",01-02,G206959E61008N,"395200","624",2010-09-12T00:00:00,-153.024443268381,61.0015605,"5",4.00140123036349,"0","0","0","9",,"1",-153.082306854249,61.0115969177557,1050.5957,2231.4846,1608.7788,1585.5939,14.979386,311.596462249756,"8",COPDEM30,"5234"
"1575",RGI2000-v7.0-G-01-01575,"01",01-02,G206992E61022N,"395246","624",2010-09-12T00:00:00,-153.005724016825,61.0300435,"5",4.39433337384659,"0","0","0","9",,"1",-153.026539462282,61.047049476034,1021.4749,2076.5962,1539.76,1503.4363,16.880152,341.099012374878,"1",COPDEM30,"4746"
"1577",RGI2000-v7.0-G-01-01577,"01",01-02,G207005E61045N,"395275","624",2010-09-12T00:00:00,-152.993956987542,61.047009,"5",2.70904550832603,"0","0","0","9",,"1",-153.018846743394,61.0566212893339,1163.187,1962.8553,1504.0677,1502.4559,15.995478,298.960216522217,"8",COPDEM30,"3243"
"1580",RGI2000-v7.0-G-01-01580,"01",01-02,G207039E61062N,"395328","624",2010-09-12T00:00:00,-152.958260451231,61.06976,"5",7.11346835252871,"0","0","0","9",,"1",-152.986275190099,61.0885127710794,800.8638,2053.0925,1693.4495,1635.5133,16.52436,321.909439086914,"8",COPDEM30,"5048"
"1584",RGI2000-v7.0-G-01-01584,"01",01-02,G207090E61086N,"395416","624",2010-09-12T00:00:00,-152.907416281601,61.0911025,"5",4.34674793027384,"0","0","0","9",,"1",-152.93147498763,61.1050787688394,1028.4763,1923.3557,1528.8759,1520.3799,16.74328,346.573754310608,"1",COPDEM30,"3663"
"1587",RGI2000-v7.0-G-01-01587,"01",01-02,G207132E61101N,"395485","624",2010-09-12T00:00:00,-152.871362774904,61.1100375,"5",2.9103240863068,"0","0","0","9",,"1",-152.888328079023,61.1227578643212,1168.4496,1880.6519,1619.2788,1598.5247,15.639875,329.813076019287,"8",COPDEM30,"3079"
"1589",RGI2000-v7.0-G-01-01589,"01",01-02,G207153E61122N,"395503","624",2010-09-12T00:00:00,-152.853551826923,61.127572,"5",2.57480214052799,"0","0","0","9",,"1",-152.868263919559,61.1397220902899,951.22705,1799.7473,1493.2633,1455.9591,16.268105,325.834331512451,"8",COPDEM30,"3369"
"1594",RGI2000-v7.0-G-01-01594,"01",01-02,G207165E61046N,"395305","624",2010-09-12T00:00:00,-152.745472737795,61.075596,"5",125.008020732205,"0","0","3","9",,"1",-152.823969750567,61.1662627533379,348.38495,2355.5334,1715.3718,1613.1898,9.786876,329.419574737549,"8",COPDEM90,"25533"
"1595",RGI2000-v7.0-G-01-01595,"01",01-02,G207530E61032N,"395759","624",2010-09-12T00:00:00,-152.662095230894,61.0442415,"5",173.211341892994,"0","0","0","9",Blockade Glacier,"1",-152.150386632346,61.0420921361352,46.737404,2256.8728,1359.9323,1231.375,8.522938,124.61335,"4",COPDEM90,"42451"
"1607",RGI2000-v7.0-G-01-01607,"01",01-02,G207402E61083N,"395785","624",2010-09-12T00:00:00,-152.558361173157,61.1290345,"5",51.7247004361844,"0","0","0","9",,"1",-152.597279819602,61.1889455838257,347.96313,2244.3113,1515.0604,1403.4553,15.20461,355.376645088196,"1",COPDEM90,"18427"
"1617",RGI2000-v7.0-G-01-01617,"01",01-02,G207528E61165N,"396083","624",2010-09-12T00:00:00,-152.479875613183,61.1783355,"5",2.90246223402144,"0","0","0","9",,"1",-152.480116568245,61.1902629244334,825.73706,1944.5288,1430.9803,1394.0164,24.001104,346.104905128479,"1",COPDEM30,"2609"
"1619",RGI2000-v7.0-G-01-01619,"01",01-02,G207566E61171N,"396140","624",2010-09-12T00:00:00,-152.422518003322,61.187255,"5",3.22429902195148,"0","0","0","9",,"1",-152.447725175217,61.2053841573329,351.6311,1502.358,1062.8889,973.0418,16.73015,351.499448776245,"1",COPDEM30,"5205"
"1625",RGI2000-v7.0-G-01-01625,"01",01-02,G207501E61118N,"396018","624",2010-09-12T00:00:00,-152.462710627166,61.1469285,"5",14.8272616598916,"0","0","0","9",,"1",-152.550045121769,61.1816628800943,391.01932,2054.5605,1133.7181,1135.8027,17.743654,325.911251068115,"8",COPDEM90,"10881"
"1628",RGI2000-v7.0-G-01-01628,"01",01-02,G207598E61134N,"396193","624",2010-09-12T00:00:00,-152.403840570594,61.1323575,"5",2.36628901841368,"0","0","0","9",,"1",-152.409738275336,61.1237061234036,884.743,1402.8818,1214.8682,1198.875,12.776657,225.125457763672,"6",COPDEM30,"2458"
"1634",RGI2000-v7.0-G-01-01634,"01",01-02,G207666E61155N,"396263","624",2010-09-12T00:00:00,-152.336145119069,61.15234,"5",2.39731006867983,"0","0","0","9",,"1",-152.349202213971,61.1406875708771,741.0751,1374.4264,1095.5248,1074.089,15.775567,240.780349731445,"6",COPDEM30,"3020"
"1656",RGI2000-v7.0-G-01-01656,"01",01-02,G207873E61148N,"396460","624",2010-09-12T00:00:00,-152.1356811919,61.15186,"5",2.43569140420879,"0","0","0","9",,"1",-152.100522158307,61.1536446395514,922.5963,1567.9788,1235.1235,1227.8557,13.373427,83.283905,"3",COPDEM30,"3204"
"1658",RGI2000-v7.0-G-01-01658,"01",01-02,G207805E61152N,"396436","624",2010-09-12T00:00:00,-152.166938319205,61.159377,"5",7.9821749749049,"0","0","0","9",,"1",-152.184362757715,61.1720752342995,624.7022,1633.6337,1140.5085,1140.1398,14.650921,14.409719,"1",COPDEM30,"4563"
"1660",RGI2000-v7.0-G-01-01660,"01",01-02,G207745E61160N,"396357","624",2010-09-12T00:00:00,-152.245306256078,61.1805455,"5",2.86205976084052,"0","0","0","9",,"1",-152.267848251329,61.1822445882282,889.9237,1545.8668,1300.7505,1278.3032,16.163795,300.682666778564,"8",COPDEM30,"2434"
"1661",RGI2000-v7.0-G-01-01661,"01",01-02,G207785E61184N,"396389","624",2010-09-12T00:00:00,-152.214214780871,61.1856685,"5",2.59029206349469,"0","0","0","9",,"1",-152.194562801008,61.193154179496,943.1578,1369.2319,1164.2522,1148.4629,12.942968,16.345253,"1",COPDEM30,"2234"
"1663",RGI2000-v7.0-G-01-01663,"01",01-02,G207691E61166N,"396301","624",2010-09-12T00:00:00,-152.308830063206,61.1673025,"5",7.22292501716882,"0","0","0","9",,"1",-152.280285240105,61.1789166485686,696.2413,1559.7485,1185.6019,1171.2931,16.325947,348.708292007446,"1",COPDEM30,"3574"
"1664",RGI2000-v7.0-G-01-01664,"01",01-02,G207618E61153N,"396251","624",2010-09-12T00:00:00,-152.34933188766,61.167159,"5",10.4583235693936,"0","0","0","9",,"1",-152.370556890046,61.1931728961848,621.8618,1646.0109,1287.5126,1238.519,14.336915,339.279809951782,"1",COPDEM30,"6834"
"1677",RGI2000-v7.0-G-01-01677,"01",01-02,G207647E61081N,"396240","624",2010-09-12T00:00:00,-152.350006884119,61.0856125,"5",3.65538058854821,"0","0","0","9",,"1",-152.340469793191,61.0991712223677,685.7328,1365.672,1085.6594,1064.724,12.5983925,354.831512928009,"1",COPDEM30,"3578"
"1696",RGI2000-v7.0-G-01-01696,"01",01-02,G207545E61089N,"396098","624",2010-09-12T00:00:00,-152.402735115397,61.1035725,"5",15.7622638277598,"0","0","0","9",McArthur Glacier,"1",-152.363209602072,61.1114086919742,269.2176,1998.4617,1162.9205,1125.2567,17.311779,65.97467,"2",COPDEM90,"9822"
"1705",RGI2000-v7.0-G-01-01705,"01",01-02,G207543E61010N,"396151","624",2010-09-12T00:00:00,-152.422767638436,61.0081695,"5",2.99700000780863,"0","0","0","9",,"1",-152.439061380345,60.9981494404357,854.21014,1403.8075,1214.8784,1198.5156,12.36781,200.81217956543,"5",COPDEM30,"2471"
"1709",RGI2000-v7.0-G-01-01709,"01",01-02,G207434E60990N,"395892","624",2010-09-12T00:00:00,-152.362496653898,60.9939745,"5",81.5330286070582,"0","0","0","9",,"1",-152.393962044172,60.9788590152069,244.73965,2303.2668,1325.9785,1231.2006,8.011997,5.041859,"1",COPDEM90,"36723"
"1725",RGI2000-v7.0-G-01-01725,"01",01-02,G207657E60958N,"396250","624",2010-09-12T00:00:00,-152.349988197354,60.9625065,"5",2.49663128297732,"0","0","0","9",,"1",-152.368853632397,60.9716150203921,567.86664,1507.3939,976.00586,944.83734,19.792494,318.153942108154,"8",COPDEM30,"3366"
"1729",RGI2000-v7.0-G-01-01729,"01",01-02,G207587E60928N,"396174","624",2010-09-12T00:00:00,-152.417082916839,60.9301925,"5",3.97152483951903,"0","0","0","9",,"1",-152.433305694055,60.9434196163392,704.33716,1403.2579,1045.582,1064.7024,16.051788,311.815738677979,"8",COPDEM30,"3284"
"1731",RGI2000-v7.0-G-01-01731,"01",01-02,G207548E60912N,"396109","624",2010-09-12T00:00:00,-152.445326562597,60.9142115,"5",4.03079231788829,"0","0","0","9",,"1",-152.469310238018,60.9285493919152,590.43823,1369.5388,1107.1935,1079.525,14.688369,349.953612327576,"1",COPDEM30,"4505"
"1733",RGI2000-v7.0-G-01-01733,"01",01-02,G207517E60909N,"396064","624",2010-09-12T00:00:00,-152.484994243432,60.908007,"5",2.29794367263264,"0","0","0","9",,"1",-152.494386411772,60.9133560685906,851.4972,1382.3789,1128.1405,1135.1571,15.743288,319.738452911377,"8",COPDEM30,"1983"
"1735",RGI2000-v7.0-G-01-01735,"01",01-02,G207495E60883N,"396007","624",2010-09-12T00:00:00,-152.500736650369,60.893475,"5",5.3324691213384,"0","0","0","9",,"1",-152.516802381182,60.906928669402,668.2031,1585.0105,1203.4548,1194.0187,15.191858,331.449766159058,"8",COPDEM30,"3540"
"1744",RGI2000-v7.0-G-01-01744,"01",01-02,G207483E60861N,"396004","624",2010-09-12T00:00:00,-152.526671792567,60.8695155,"5",7.46898452090588,"0","0","0","9",,"1",-152.558502462437,60.8602251760748,586.8298,1697.3468,1293.3087,1250.8866,16.151073,281.586952209473,"7",COPDEM30,"4981"
"1748",RGI2000-v7.0-G-01-01748,"01",01-02,G207494E60838N,"396016","624",2010-09-12T00:00:00,-152.499051164296,60.8456285,"5",2.27788163727873,"0","0","0","9",,"1",-152.527948099315,60.8369737683298,969.3152,1629.4307,1297.6593,1300.8988,17.022776,254.703857421875,"7",COPDEM30,"2989"
"1751",RGI2000-v7.0-G-01-01751,"01",01-02,G207540E60830N,"396101","624",2010-09-12T00:00:00,-152.458435305575,60.8433685,"5",12.1868173321606,"0","0","0","9",,"1",-152.481790557513,60.8167390403607,511.2342,1813.4955,1415.4016,1346.8546,13.303088,212.975296020508,"6",COPDEM30,"6739"
"1763",RGI2000-v7.0-G-01-01763,"01",01-02,G207639E60907N,"396244","624",2010-09-12T00:00:00,-152.349322336503,60.916305,"5",2.79243071068613,"0","0","0","9",,"1",-152.331863920391,60.9257980109773,536.80383,1395.6942,1094.1422,1072.4318,20.877354,354.537916183472,"1",COPDEM30,"3117"
"1765",RGI2000-v7.0-G-01-01765,"01",01-02,G207631E60922N,"396228","624",2010-09-12T00:00:00,-152.36729868845,60.932571,"5",6.21680458708236,"0","0","0","9",,"1",-152.332736344981,60.9319751065459,520.7419,1528.3214,1079.9381,1084.9388,15.006174,58.45755,"2",COPDEM30,"4499"
"1776",RGI2000-v7.0-G-01-01776,"01",01-02,G207579E60875N,"396105","624",2010-09-12T00:00:00,-152.458318822863,60.8855075,"5",25.3117336024915,"0","0","0","9",,"1",-152.351383572973,60.8872230469431,297.2483,1776.7191,1152.4711,1142.4589,14.073875,49.998882,"2",COPDEM90,"9513"
